"","Plasmablast","NaiveB","MemoryB","NaiveCD4T","MemoryCD4T","NaiveCD8T","MemoryCD8T","NKT","NKcells","Dendritic","CMonocytes","NMonocyte"
"CARD16",0.2666020110878,0.45498913771026,1.16022830282308,0.344636320521054,0.622967521018758,0.258488451605513,0.672576117326917,0.6564996929073,0.914312713839744,0.878525003675183,1.39044751921037,1.58739128930237
"KLF4",0.091188276002747,0.240411063470977,1.84019409457621,0.11003616876666,0.0947056220347258,0.0658535396397555,0.0817781835369014,0.227569733334661,0.068362943253858,1.16557737725028,2.04001975733764,1.69687388253299
"CD1D",0,0.125816546000086,1.09520605153925,0.00579907509324674,0.00354140707439046,0,0.0168994100880057,0,0.0182892561769138,0.530201791139173,0.723971438776389,0.389421836347246
"RBM38",0.251867607292544,0.861245717090766,0.167235038089301,0.563905930331834,0.636824947296659,0.389668956740788,0.638448526005311,0.79320799847118,0.642560300907313,0.346003783709495,0.23862481819495,0.428313629078989
"QKI",0.142159396677305,0.343213424305797,0.753102010308588,0.210334562763837,0.242439640297987,0.127637037562366,0.311306372809981,0.36730713033888,0.400252057846187,0.782735753356055,1.02857454853728,0.861174735356635
"MBOAT7",0.0998659332160626,0.106459029790135,0.547038869520773,0.0688215682110479,0.162290349664979,0.0868750380602954,0.0973608733988011,0.161137562162096,0.116048370028116,0.385657836558548,0.687117601099004,0.443456481883827
"YWHAH",0.259261946776588,0.590252839508979,0.773581783905622,0.147112152075764,0.721350797526834,0.166802367503943,0.697125495544728,0.730432804092862,0.632805245828311,0.820224486199039,0.736527612813178,0.931240972149003
"CSTA",0.0189150251689126,0.0215087648842075,1.33652738481967,0.00868605022399998,0.0175829365133787,0,0.0192904658137539,0.0265440416723065,0.0182892561769138,0.878525003675183,1.81406691758967,1.21575220143106
"CRTAP",0.0998659332160626,0.190761018211791,0.720047367724818,0.103502479043016,0.204614428070062,0.0658535396397555,0.171827639439458,0.238225032977673,0.16156301877622,0.635723198334699,1.00348638397183,0.440948543575701
"LYZ",0.763467167942979,0.484438553899374,4.94680972619797,0.381049321754689,0.362115816863547,0.389668956740788,0.515464667609264,0.762312911050075,0.6490112016134,3.79301972375732,5.13147779352036,3.95004674815941
"CAPG",0.198517234531178,0.727050495731211,1.54427623745246,0.102190602742152,0.376014901711225,0.0868750380602954,0.213983470197836,0.205912357250124,0.110554916204406,1.27458116477422,1.50420326182639,0.698529880741012
"RHOC",0.00950223418992091,0.376088929517163,0.698429084128632,0.0244171304417148,0.232179522000462,0.0224365006217206,0.634583664912385,0.934806129697134,1.27046823395159,0.71623547302144,0.311922688978091,1.72993511459825
"TAGLN2",1.11915488098398,1.55976401975093,1.7635768632306,0.849773125042955,1.52984399265685,0.597100549609767,1.40129089287928,1.39615568005367,1.3899700284026,2.0289021085413,1.63248455648351,1.22496637143491
"LY86",0.0557044363786314,0.894382935851023,1.25405071073994,0.0357044559053691,0.00471909455759839,0.0224365006217206,0.00485761492240704,0.0133600915191788,0.00918643961715708,1.0661977024308,1.23797402418475,0.849560860049019
"SH2B3",0.0189150251689126,0.116184626343053,0.550664523662198,0.0647414126296051,0.0871471849848858,0.0224365006217206,0.103965546420061,0.126189701021043,0.0854539387697265,0.415125612236497,0.637333261827247,0.749606347261744
"HCK",0.00950223418992091,0.166514967063138,0.716987507792158,0.0101264183083991,0.0105868171600425,0,0.00969174744458568,0,0.0213052074041841,0.495976964594612,1.08096524195482,1.54418042033615
"FGR",0.0736037357937116,0.643054453870086,0.965360690083295,0.0144351162796491,0.0360034417522056,0,0.467817148098327,0.857993331422879,1.15624842190382,0.829860731712585,1.52233151755596,1.60165196016292
"CLEC4A",0.0189150251689126,0.0867193910354958,0.916368814300369,0.0101264183083991,0.0105868171600425,0.0224365006217206,0.00969174744458568,0.0133600915191788,0.0152641814649167,0.705433392607148,0.946523355135964,0.579104033819312
"KLRB1",0.0282400410802243,0.466418700893331,0.0186557956849991,0.21737877098744,1.8227866074337,0.0658535396397555,2.87396128895638,1.90851047737932,2.03361147504192,0.169501561161117,0.0474269676325469,0.184768079458547
"DDIT4",0.174751706876162,0.542964338228363,0.729171168974856,0.979040075150286,0.839924126889424,0.839852497137383,1.11195360199944,0.852274157396641,1.02065039800189,1.00693295701592,0.408954013485116,0.362627397474154
"CACNA2D3",0,0,0.735207782352816,0.00145292456361173,0,0,0.00485761492240704,0,0,0.382662731013938,0.244208050513512,0.0823713659187738
"RASSF4",0.00950223418992091,0.0425646270865005,0.63395562231776,0.0115647147161989,0.0105868171600425,0,0.0382158412133067,0.194905200508277,0.383622098814168,0.385657836558548,0.813461383347467,0.480339793203837
"CD86",0.108468936055299,0.268505418717997,0.744194921220968,0.00579907509324674,0.00589539672430819,0.0224365006217206,0.00485761492240704,0.0265440416723065,0.00307153282941635,0.550695450728932,0.739924837753342,0.727227127392471
"PRELID1",1.12226782861782,0.939287642265067,1.80674997778821,0.747775098483976,0.934834047250021,0.657672203054001,1.14890094077147,1.29092496709832,1.62027969778286,1.43967032030716,1.7371352105717,2.17002810409251
"PTPRE",0.091188276002747,0.138516467904641,1.00519608386086,0.140817019730557,0.180225873307376,0.127637037562366,0.30414719162958,0.44781484725776,0.545804354799232,1.01014128447224,1.20248574132397,0.704335590924573
"METRNL",0.0998659332160626,0.196731776930734,0.729171168974856,0.00579907509324674,0.0484735366351248,0.0443806315355487,0.248754431823477,0.717390635122123,1.08712213893567,0.570777540688194,0.735392634953077,0.914179261217028
"OTUD1",0.556586548894867,0.740964567060496,0.459800485113723,0.269796470446336,0.332028854019456,0.18582443725348,0.233449733362711,0.194905200508277,0.207598642025922,0.649600158128235,0.627894178125024,0.50889724610219
"ST14",0,0.0999223495968607,0.248782864097352,0.00290374119972527,0.00118186307975995,0,0,0,0,0.394589702488948,0.203488476636683,0.13487978636776
"KLRD1",0.0646941336665096,0.515212458401033,0,0.0158672332602619,0.134769093718543,0.0443806315355487,1.48245262443665,2.17025273614614,2.67235366771269,0.0923558704373733,0.0326312577696246,0.0859590183538507
"CTSB",0.174751706876162,0.211504543213165,1.00289624149021,0.23821847585144,0.425901670413163,0.0224365006217206,0.260081173970885,0.216799674388952,0.158942270289936,1.00853840741416,1.43542938344635,1.33350513933667
"PIM1",0.214052830725886,0.199703840552157,0.0842285905349847,0.756683738977151,0.873065981931113,0.545854645598213,0.931668129085187,0.684021039329299,0.738154226802532,0.0883378369431618,0.215974842807817,0.171705991100144
"NCOA4",0.2666020110878,0.340639200325217,0.813324451859474,0.301483861495399,0.349689404699379,0.292931802546176,0.36003492272543,0.506237361517957,0.379421035061252,0.733279707213083,1.24465007555046,0.926616573113612
"CMC1",0.116998558083287,0.417511111879245,0.32870787188851,0.198482812377921,0.369498213663276,0.240811433435567,1.58633445999061,1.77194006997007,1.86711135672041,0.237658009659569,0.21023127159879,0.31820453161698
"RNASE2",0,0,0.372901732628601,0,0,0,0,0,0,0.139353633005212,0.557507083196518,0.0787707958759096
"PAK1",0.0736037357937116,0.106459029790135,0.965360690083295,0.0579039390449369,0.0462177824363547,0.0658535396397555,0.0405565265342139,0.052401677911621,0.065485827957524,0.537936214424288,0.661160134072708,0.755123763974192
