"","Bcells","Others","Tcells","Monocytes"
"FPR1",0.245978009791874,0.228715501678191,0.166818702142952,0.812065829098098
"DUSP6",0.425218938659985,0.421143623430665,0.326093048976646,0.981621805687415
"TREM1",0.23636374228293,0.213504855705409,0.152174246745823,0.799113727364343
"ZNF385A",0.430565758842621,0.373998703969794,0.17790636957263,0.742339520908271
"TMEM170B",0.239316099115492,0.26497814064722,0.185105435911854,0.708822979520316
"RAC1",0.922334551029384,0.969311626092133,0.811867404975179,0.721511634833747
"NUP214",0.505489436383341,0.487812061384723,0.420661958237414,0.806302978319788
"LGALS2",0.585238930594272,0.494331463660575,0.162471227341375,0.985402705249839
"NPC2",0.82562081893431,0.860911940678537,0.624680405084924,0.794626728340159
"AP2S1",0.813019998682589,0.883213955958196,0.733019505736982,0.739347691417084
"C19orf38",0.376765994704602,0.280018696192552,0.186713781310075,0.758280253647552
"STXBP2",0.646280683697615,0.775205444813046,0.628734529463875,0.848949844977107
"BCL6",0.361141784445977,0.346756309285044,0.272892022046544,0.727489322264169
"CD69",1.19254731090872,1.03573017952994,1.07130136485664,0.385032973214593
"RNASE6",0.715599285936397,0.565015415204656,0.216137655372901,0.769100664539806
"ASGR1",0.287169363999353,0.256915187018478,0.163515325808239,0.789377313847171
"SMIM25",0.167132460332513,0.174227213809206,0.147501687163076,0.799072152408535
"IQGAP1",0.812331199538108,0.921580843282231,0.772094938190456,0.770734782807371
"LAT2",0.837009731174361,0.797242057442833,0.302975687507592,0.741268263459262
"H2AFY",0.816328548601993,0.87400903175852,0.733990259565664,0.766099767902911
"FCGR2A",0.361888282669312,0.35264453098114,0.201805712946314,0.778952716560341
"LY86",0.840131993133327,0.540887746806171,0.190491653518521,0.792090497184678
"RBP7",0.190847800924301,0.139179237209514,0.151050689317068,0.869096290119377
"RAB31",0.500988499587485,0.375036772884977,0.15620061453157,0.782427882021488
"VMP1",0.586077946491065,0.763506886880144,0.721832525797913,0.815518083869296
"PTPRE",0.493031419829576,0.742203211475089,0.463572765497942,0.814185053551347
"MAFB",0.449769384592643,0.254067697507664,0.192319725754068,0.945714552276814
"FAM198B",0.227453314929742,0.190080805159895,0.156034026856385,0.720397663051446
"ITGAX",0.547310356787207,0.895296010805159,0.288481017331317,0.728094233820702
"ZFP36",1.0384110998166,1.02645365213273,1.00451127346542,0.783237472605259
"LRRC25",0.462311355678747,0.345444845251796,0.148692791517014,0.788355554006083
"WARS",0.483469258963854,0.473436418241861,0.339122728440701,0.805219703662435
"GCA",0.666255300979269,0.458465614305267,0.373542934171609,0.828699324623955
"TGFBI",0.484238979578255,0.474638682619422,0.201767378487213,0.801706440508926
"GPCPD1",0.544479994513949,0.59498572504409,0.505246484175685,0.788120259493536
"IRAK3",0.309369502588962,0.253424576708924,0.179754762451698,0.768273174964562
"GLIPR1",0.786357920259792,0.856027615348097,0.646915082087222,0.800786671418485
"KLF10",0.548314636141123,0.504314346152342,0.402598517264021,0.855534479442796
"PILRA",0.371719876359124,0.351327417649088,0.197886297003499,0.773311119513359
"ANXA2",0.912644509291374,0.990083901006409,0.821745720371613,0.781784715507127
"LGALS3",0.636010728502028,0.786357750198655,0.559849923085685,0.833945589660194
"CMTM6",0.76922207703848,0.782299987660225,0.667867438011071,0.788832253594123
"LRRK2",0.440745146632223,0.270558305399787,0.165020946287559,0.791397983870747
"SPOCK2",0.521505735115992,0.61867303242383,0.889422492121367,0.20908025412553
"CLEC4E",0.176604536206114,0.187713803414526,0.138933955760393,0.759988446198261
"HCK",0.48116430801511,0.344865598535958,0.168829544069488,0.78923650508394
"CNPY3",0.815233872281367,0.830860133712908,0.66749823955798,0.784406224022327
"IL13RA1",0.569265948560689,0.421323720681376,0.14244245795353,0.692589684017541
"ETS1",0.824985499216485,0.88046409146718,0.936833642884158,0.287643357856828
"HNMT",0.305945522948104,0.281649633319921,0.140463533129004,0.713166253974473
"GRINA",0.535105614413735,0.4525365042931,0.392564397186353,0.749179971856008
"EVI2B",0.912483797070154,0.885940749160382,0.840611631649376,0.752313350042157
"TALDO1",0.788123641494107,0.811239501617223,0.727848163413629,0.740479062271482
"CD300E",0.287158691405929,0.290517722530703,0.18910031110415,0.819959775863965
"C12orf57",0.967392756286249,1.0192621164113,0.944622953749013,0.74540471479241
"CAPG",0.834376307596437,0.629041805876722,0.484432300341909,0.853403808959499
"CTSB",0.554042246200112,0.586828334159743,0.545515838239559,0.80635031780401
"MALAT1",0.585943798001997,0.504485817406295,0.480882463662959,0.493217034885763
"PER1",0.362272328853806,0.40664112092323,0.485898072010604,0.801790256756543
"G0S2",0.317225647468742,0.172026153650395,0.167298653955628,1.00889821191662
"LTA4H",0.806889340735681,0.575542669033428,0.564076763649785,0.837067768673774
"LRP1",0.302573197430977,0.242833932350518,0.183274696651691,0.772805674866931
"CRTAP",0.507803177345211,0.496372872091471,0.422083640992532,0.762672259121209
"HBEGF",0.205366437426533,0.261857887700306,0.191904794557575,0.748540041365312
"ADA2",0.547841396603304,0.528199570602658,0.450793305168331,0.78896903767066
"MARCO",0.197670759305654,0.227808498610496,0.138789588358408,0.701687232351909
"SULT1A1",0.312749114492877,0.339104986502291,0.369371099642378,0.772879105130878
"FBXL5",0.575222483787149,0.657645858419427,0.568213210600352,0.791719744666653
"LILRB2",0.358261446636885,0.322840914137174,0.185401792411861,0.790845574485922
"CASP1",0.702615474634644,0.866475261896947,0.663728495616849,0.791825181696226
"CLEC4A",0.482449526529428,0.411440572978233,0.180407358031944,0.759666547666205
"ATP6V0D1",0.625426928960367,0.729449328658783,0.543628766887658,0.777266794116657
"NLRP3",0.283644632784,0.246574094897696,0.216785287065648,0.728940409412751
"AC245128.3",0.119537256906853,0.116738513766927,0.129304778630878,0.587675772025481
"METTL9",0.680062371797529,0.741023714723133,0.705510232590004,0.839171730218609
"PGD",0.407337702240453,0.433001949291798,0.363726842446719,0.809108731998635
"AHNAK",0.801285167836208,0.958182613812112,0.844645473944368,0.863104570896245
"SERPINB1",0.778393288111057,0.936503839942959,0.750708956972907,0.818778869069537
"MIR22HG",0.344693624378203,0.400370789258073,0.361135766570761,0.653751509048844
"QKI",0.585284021512587,0.640145219888237,0.495689732131604,0.760616434414156
