"","Bcells","Others","Tcells","Monocytes"
"RAB32",0.546821552930374,0.487421302011569,0.0106099877346403,1.14023520182225
"ASAH1",0.790960602952241,0.765201562977177,0.453652040602975,1.73419403364174
"KCTD12",0.616170295399584,0.379518830933907,0.036185165030355,1.40000824063321
"LILRB3",0.163624224785935,0.190599013402968,0.016827017555526,0.94252109199125
"CD163",0.133295585908539,0.0883004237835275,0.00483668130722263,0.793949822629885
"RNF130",0.707835854757302,0.770241689186232,0.147581221828501,1.50180485621709
"FPR1",0.0986682912225101,0.0833166017188672,0.00965008168564411,1.10679583776992
"DUSP6",0.262356315991729,0.183090894554438,0.0951983342555457,1.55260818474274
"TREM1",0.0834529224582567,0.0580179629696102,0.00387121471446201,0.783198368653817
"ZNF385A",0.28349819827617,0.279298336229597,0.0115689732475712,0.87088447661062
"TMEM170B",0.0697310179997816,0.103104569940313,0.0125270399883069,0.609372214271577
"RAC1",1.31230365725276,1.39065326037884,0.846663932460767,1.89835219283962
"NUP214",0.429844526768532,0.29828327267277,0.15922600489636,1.21008787823453
"LGALS2",0.719627175666691,0.543625040190444,0.00772750089853335,1.3503523975728
"NPC2",0.99596977911744,1.14983302771026,0.433113203829308,1.86832068628455
"AP2S1",1.05956658133239,1.11661220037992,0.649408259466367,1.56397436392467
"C19orf38",0.279305429010874,0.132071164905459,0.0134841897156528,0.993307976510382
"STXBP2",0.564877979940715,0.724816295383759,0.426805104035197,1.66464675566846
"BCL6",0.113655617950343,0.163301799482449,0.0464200146520765,0.60292063744377
"CD69",1.40416286549959,1.26911500562349,1.76658201538552,0.168553633072442
"RNASE6",0.724125533527136,0.625327891658232,0.0234793353660096,0.877962964202522
"ASGR1",0.144576592207925,0.09325953049185,0.008208492736044,1.03270790598045
"SMIM25",0.025594676781341,0.0267897608217023,0.00435406452655551,0.881802942461049
"IQGAP1",0.945468823920595,1.15040611041048,0.716499254576963,1.57009089790287
"LAT2",0.815837124000334,0.717776794499597,0.0624898733229147,0.876893681495386
"H2AFY",1.02761120132604,1.12839472377678,0.660489996231691,1.62635424676553
"FCGR2A",0.239301157651368,0.178558814910624,0.0187321997208478,0.93669313904928
"LY86",0.91181577686347,0.581776006361084,0.0158730635971224,1.19463527980607
"RBP7",0.0237880522668423,0.00900989951370547,0.00724627759653794,1.0129218757202
"RAB31",0.410379632454757,0.261340785158567,0.008208492736044,1.04290922780253
"VMP1",0.511922317714874,0.710687387521193,0.628681001352351,1.4677869099519
"PTPRE",0.473456846428046,0.763515859974208,0.203308496637843,1.14940127040624
"MAFB",0.431048593866866,0.0916092259414849,0.0192079286583347,1.35937397897329
"FAM198B",0.0680024646758412,0.0390502059956596,0.00531906528128463,0.670382736866644
"ITGAX",0.522959730765997,0.816896945401407,0.0665807185745715,0.819427256916264
"ZFP36",1.73848656552715,1.57038456944257,1.40970121112662,2.44842859054195
"LRRC25",0.374103828359647,0.23019659591542,0.00483668130722263,1.0725514378166
"WARS",0.439436712530246,0.280666421133988,0.0938750210901832,1.05569520912338
"GCA",0.528433086735254,0.36328772630093,0.11094298976805,1.27939215870624
"TGFBI",0.504122996916639,0.439600645000911,0.0215831844855074,1.17767382847506
"GPCPD1",0.37537687286178,0.385692079491611,0.262080324413262,0.966282081658255
"IRAK3",0.112001408753085,0.103104569940313,0.0120481213544196,0.890494902897581
"GLIPR1",0.886956087896499,0.979641900174173,0.486674964038298,1.47263380955125
"KLF10",0.521861455452876,0.374552645964265,0.164586759799557,1.18335967121906
"PILRA",0.280704972932092,0.218626559078806,0.0149181987415408,1.08340107606104
"ANXA2",1.40143064650449,1.41688924299033,0.790428959862342,1.83817785325145
"LGALS3",0.840908824370146,0.773587715713977,0.358050350856768,1.68029088667666
"CMTM6",0.770603987053308,0.816896945401407,0.515462066685774,1.17973078071305
"LRRK2",0.202178395229272,0.11123537161469,0.00965008168564411,0.871960200736323
"SPOCK2",0.199148175277331,0.372060274131842,1.06774539386004,0.0293910442383185
"CLEC4E",0.0309950491379134,0.0320626543115187,0.00242126483651949,0.735799920363146
"HCK",0.339104340190316,0.244473397342769,0.00965008168564411,1.15573551205029
"CNPY3",0.946187980099519,0.976919789544833,0.49646141046963,1.40909745379998
"IL13RA1",0.458349390001303,0.375796506275452,0.00387121471446201,0.675106495138114
"ETS1",0.581579505275959,0.849933129390872,1.30467661397802,0.0766931202094767
"HNMT",0.194585558791097,0.149368583402336,0.00387121471446201,0.744875211217666
"GRINA",0.273687583465748,0.23450107882965,0.134528610478902,0.936289956506332
"EVI2B",1.2952093837572,1.08653382048883,0.901676881204434,1.89061792247543
"TALDO1",0.989106421810472,0.905609669437888,0.665736024700324,1.86106967716089
"CD300E",0.154145759349713,0.154034592540711,0.0134841897156528,1.10628563647985
"C12orf57",1.17234368614009,1.3129151083164,1.7012672125501,0.734073669813107
"CAPG",0.98427388902643,0.755894832883199,0.247424123748361,1.42851183657915
"CTSB",0.51081184636785,0.597833371454086,0.31899959094176,1.42257822520944
"MALAT1",5.58366386763985,6.0472419282088,6.11557965496134,5.22396043508898
"PER1",0.157315240683969,0.22442831062283,0.222897474592359,0.762782385817445
"G0S2",0.171454890250796,0.0161598233770929,0.00724627759653794,0.913654555164782
"LTA4H",0.739270338194658,0.459232918934065,0.334386998765747,1.45778269659482
"LRP1",0.173013691823328,0.086641908063169,0.0125270399883069,1.05246912947305
"CRTAP",0.363860704895498,0.384460474736183,0.163763896463716,0.945122637579027
"HBEGF",0.0540654084655757,0.0981941657673704,0.0158730635971224,0.596143883819722
"ADA2",0.550031764665448,0.395490689065826,0.195762901743746,1.27379676114223
"MARCO",0.0487885240129402,0.0715901705058945,0.00242126483651949,0.63722047116593
"SULT1A1",0.180771458746118,0.164838018679784,0.113975871889335,0.977180243037631
"FBXL5",0.368995381767524,0.509413528391967,0.324622445224152,1.08826259149117
"LILRB2",0.212712434050806,0.192093896175364,0.0134841897156528,1.1692437280162
"CASP1",0.776584260123831,0.917973922809069,0.48965068077309,1.41561088443275
"CLEC4A",0.400503235753864,0.358240071502071,0.0106099877346403,0.905162431697301
"ATP6V0D1",0.601056940832958,0.661472431760204,0.310860941766318,1.23835870839434
"NLRP3",0.16047470813675,0.0981941657673704,0.0234793353660096,0.653939064700993
"AC245128.3",0.00369673478442478,0.00180848587012604,0.00242126483651949,0.333229732466536
"METTL9",0.601056940832958,0.663339063552648,0.619590117963754,1.31052129115867
"PGD",0.215701889784135,0.241634296673558,0.112243922885226,0.981429377920111
"AHNAK",1.05828207498482,1.2594009740315,0.900495438551692,1.82159472722265
"SERPINB1",0.802646698080697,1.11661220037992,0.683026650188449,1.49640690746672
"MIR22HG",0.17767557017972,0.202495968484815,0.12087382638764,0.510716121003876
"QKI",0.451298986104047,0.575687391785937,0.248559181588288,1.00805434897428
