"","Plasmablast","NaiveB","MemoryB","NaiveCD4T","EMCD4T","CMCD4T","TRegs","NaiveCD8T","MemoryCD8T","NKT","NKcells","mDC","pDC","CMonocytes","NMonocyte"
"ASAH1",0.583580314825958,0.804534645078929,0.885778576443981,0.385014563326352,0.535262022992047,0.433069941809785,0.369213471184821,0.27585841279915,0.476925709225663,0.756017678838652,0.777088129960582,0.813064186185905,0.47894171764375,1.70707780575079,1.89653837482781
"ATP6V0B",1.05808961725774,0.828556292494762,1.49624368579402,0.4361214917825,0.655530216211823,0.721184889081328,0.881377024681308,0.463697782781138,0.781939234134231,0.891638050753659,0.938672359621066,1.23926956932248,1.51891803868081,1.77015606897,1.60165196016292
"RHOB",0.892684724339585,0.839571928219542,1.13835049238528,0.261994963510799,0.111525824756589,0.168426094497683,0.138774898119981,0.519212014000453,0.346353075782033,0.412831231538058,0.547585075271862,0.97899163384192,0.31957769354793,1.51506752999366,1.76059702094534
"C19orf38",0.198517234531178,0.0699667172445778,0.600089963631234,0.0201513194158833,0.00294522394837002,0.0103688279261418,0,0,0.0168994100880057,0.0133600915191788,0.00918643961715708,0.337408946093986,0.0762875818946073,0.976414866624181,1.09800302466152
"TCF7",0.0189150251689126,0.32505312520815,0.224006136661558,1.5336257188529,1.2756057063411,1.32717377624636,0.512760490326992,1.39073006508211,0.913278595105752,0.902606025407862,0.277579084644869,0.231115659609147,0.244869959176292,0.131879090712437,0.124596358968724
"DUSP6",0.0374789038308605,0.129006679207427,0.561463274882266,0.066103315068874,0.0376274734283773,0.117848141110047,0.467163246975779,0.0224365006217206,0.138472140461588,0.102193607783567,0.192487691555205,0.166254010293703,0.180805635198018,1.54986567121766,1.57049266252943
"PIK3IP1",0.0282400410802243,0.631559343321603,0.10704596671167,1.37778837823698,1.06860602574956,1.0665306137015,1.1961668015128,1.18448693953262,0.783052540429017,0.817254713856044,0.509507379900252,0.308767725631102,0.112354428122231,0.258488754652368,0.34895605023815
"EVI2B",0.964348833187406,1.40255792700033,1.28404523541269,0.726908653206819,1.01234312222131,1.08430925292798,1.16182665913481,0.657672203054001,0.825532154103167,0.981241906641781,0.846734131639076,1.42678297371242,1.03789823310227,1.93409685063923,1.54418042033615
"CYBB",0.206315201668781,0.569966802125241,0.785098913473222,0.0215752792866672,0.00588179901928142,0.00830364551501567,0.105844583383926,0,0.0287979240746437,0.126189701021043,0.0392123599033854,0.751015912390263,1.34906608885185,1.95116037529038,1.75925404854053
"SLC7A7",0.108468936055299,0.112953259132922,0.647187152719168,0.00290374119972527,0.00588179901928142,0.00623418929778697,0,0,0.0240554938719663,0.0265440416723065,0.024312090013306,0.380822017700584,0.0388710890033012,1.26190267793643,1.40781629734374
"PSAP",0.872939904265345,0.673077340499373,2.00520476268783,0.422873345842869,0.452485888169872,0.447830973407334,0.53480242753474,0.292931802546176,0.553973444744222,0.697502793015022,0.837457265827269,1.35068132579584,1.89434535280433,2.7025393801695,3.03749490558747
"KLF10",0.337183410589943,0.202667097179893,0.981956118133725,0.138287828687917,0.0766260454958066,0.192787034006989,0.17065528967938,0.258488451605513,0.239216479348509,0.114263629236829,0.184845716837969,0.655951008364868,0.347965062943855,1.2345330411096,0.758785201871156
"VASP",0.198517234531178,0.807771067724512,1.13229980074752,0.422873345842869,0.577531384428468,0.582241320094732,0.834027092251526,0.532622055902502,0.779708896278257,0.880548444344599,1.06615856197687,1.07989994587817,0.40243096340866,1.3011988614473,1.74640504383932
"AC004687.1",0.221731048289522,0.932179956373354,0.988984992987138,0.426676473760884,0.626003555780376,0.706894832781318,0.801167173652407,0.463697782781138,0.955360855861064,1.04944431729406,1.32671136446346,1.12677593801505,1.13800936849014,0.963842574624696,1.07961131752638
"MPEG1",0.0282400410802243,0.240411063470977,1.12008746471057,0.00724360448643725,0.00294522394837002,0.0226711514026171,0.0365405524020236,0.0224365006217206,0.0168994100880057,0.0133600915191788,0.00918643961715708,0.779933359418282,1.57379370945394,1.67142339822785,1.40686094480859
"VMP1",0.337183410589943,0.381052127739831,0.787957588892581,0.431410133775922,0.646299850061536,0.753100829125105,1.22936674479033,0.240811433435567,0.694697501045922,0.84073673713926,0.75708948039504,0.620117690709392,0.708305616469177,1.48318988934775,1.3598963381957
"CMTM6",0.323460051409073,0.807771067724512,0.928843633809452,0.356921901121702,0.676742072178675,0.581076116073774,0.556368977373584,0.240811433435567,0.544131198498413,0.599074887723514,0.689957251527127,1.03474286172637,0.727637622579403,1.16439832236879,1.2752712489146
"LYST",0.0736037357937116,0.643054453870086,0.787957588892581,0.13955322380994,0.260752276324487,0.233215709709568,0.17065528967938,0.166802367503943,0.48744855387388,0.530267179137569,0.516872938050149,0.641176185988759,0.213350739178844,1.24907614340741,1.54000586501438
"PLAUR",0.0189150251689126,0.0179559442606824,0.921377432062594,0.0215752792866672,0.0489259754097139,0.0448396953394879,0,0,0.0498648614635068,0.0650840113209944,0.0362500144524165,0.547626691897016,0.180805635198018,1.31449224787818,1.04590332554064
"CSF3R",0.0374789038308605,0.0390859609990558,0.750141787006546,0.0272509283594721,0.0233224285141486,0.0488180670257448,0.0717928288677425,0.0658535396397555,0.0521784696288399,0.102193607783567,0.0302988663820689,0.455227969457999,0.164127073972558,1.63456613226396,0.563676189970908
"MS4A7",0.00950223418992091,0.187762216683721,0.603528607573607,0.00724360448643725,0.00880977586023269,0.0144864416854371,0,0,0.00727760228530733,0.052401677911621,0.024312090013306,0.560617274349474,0.0196244028072359,1.24328425790374,2.24346001745951
"PLEKHO1",0.108468936055299,0.844256020330449,1.25405071073994,0.35284345523524,0.42200925448317,0.470223343165973,0.394614952240783,0.326228204230931,0.358334894010521,0.36730713033888,0.189946849993387,1.05068200372481,0.926638407908059,1.25550997552945,1.27636088925698
"CTSC",0.446801467280318,0.398231864017978,1.02340685470352,0.32906400094303,0.619674751190668,0.607538198426629,1.13826008767632,0.35845158727647,1.16725393125818,1.32367291992269,1.5225363908596,0.797909307975178,1.68265644347925,0.910243382678126,1.58898588828815
"IQGAP1",0.452890166502872,0.914912515449508,1.21384889019251,0.489210225596717,0.787331064925109,0.734273832109498,0.926585936311703,0.532622055902502,0.862176817068832,1.17330416113008,1.17921438694181,1.13770660736368,0.994868073838271,1.59497705619778,1.38853364967819
"SGK1",0.158588328235612,0.103196030707483,0.816103678166932,0.253003786050868,0.0573168584938184,0.236512132173194,0.316388799012364,0.505619695772772,0.167718541366492,0.0650840113209944,0.0568044793664405,0.655951008364868,0.0388710890033012,1.16236271641326,0.520559618353641
"FTL",2.56283903906029,3.17423625132134,4.02645034091762,2.85585329088935,2.83485542353452,2.77066080214921,2.867813596806,2.82496614985855,2.8904619059605,2.85851281869514,2.92856471192583,3.74227399573309,3.13627870993116,4.90929022348907,5.42812716995623
"SLC16A3",0.0824346574070424,0.109711416329109,0.49101490668148,0.0496367770683956,0.165449595929583,0.163127777860714,0.138774898119981,0.0658535396397555,0.261956553698762,0.114263629236829,0.16417691688907,0.444413924039315,0.260264683657995,0.934498137581849,0.890433978523819
"TNFAIP2",0.0282400410802243,0.0494858650415737,1.08888774831766,0.0286648215924405,0.00294522394837002,0.0328087248429796,0.0365405524020236,0.0224365006217206,0.0311607317628342,0.0265440416723065,0.0362500144524165,0.607882117561127,0.112354428122231,1.51857639754295,1.34577229551405
"SKAP2",0.158588328235612,0.68227759940866,0.77935692913197,0.0258350332015874,0.0955694398048158,0.0953634482180489,0.260617291890938,0.0443806315355487,0.261956553698762,0.248767993169057,0.420657989153403,0.81806520056043,1.11877290118504,0.956359204069973,0.935844084518233
"ACTN4",0.2666020110878,0.419895091907255,0.435733151110198,0.0916331711697032,0.53180200947157,0.48316484047921,0.801167173652407,0.0224365006217206,0.751401664035245,0.863679982414327,1.07983477142899,0.429810844804578,0.801431955836158,0.709509026623845,0.613498712313673
"LDLRAP1",0.190657980878867,0.175676265192647,0.0667672621800814,0.757365742984989,0.730727782283987,0.519774973095783,0.369213471184821,0.692328868019919,0.370174846404463,0.456372813890669,0.192487691555205,0.132174136297801,0,0.126674264842529,0.0966453886578975
"MIDN",0.133842593470908,0.427013120341693,0.988984992987138,0.548062589483801,0.376504868800768,0.490850102782453,0.983850839080403,0.609511953022093,0.77859185916975,0.774785718676482,0.96714164911947,0.861983297460508,0.605607778682852,1.30361440005426,1.24539298209975
"FPR1",0.0282400410802243,0.00361707478174195,0.282470243867493,0.00579907509324674,0.00880977586023269,0.0144864416854371,0,0,0.00727760228530733,0.0395564346326721,0.00613366022663245,0.222103329757418,0.0388710890033012,1.15753474783328,0.686816352486616
"PLP2",0.578239540153836,0.833292145434607,1.08040076110445,0.627214804150966,0.968526086505604,1.14116535698658,1.05110768146474,0.62177120004483,0.631998767408534,0.481615864647635,0.258758126077216,1.06247181948497,2.00699501405018,1.18922935819567,0.518237999403204
"SPON2",0.108468936055299,0.431730479599332,0.012475787560129,0.0385064921838242,0.108884045620865,0.0839286297325807,0.105844583383926,0.0443806315355487,0.624203741284046,1.66080882223781,2.41075874073905,0.0278694236073261,0.333872105206526,0.0360651340797771,0.0787707958759096
"TPM4",0.776727663737069,0.515212458401033,0.790808115575845,0.276435373364466,0.614901723051418,0.684018127899106,1.2614997783324,0.18582443725348,0.655025770310787,0.940073433207623,0.840116592197253,0.81806520056043,0.949902736972046,0.892689784034958,0.68090773077311
"METTL9",0.35742166333294,0.534507034582596,0.827143980462084,0.590034833177761,0.629153001011045,0.641033980268516,0.713958227581862,0.62177120004483,0.625507139231025,0.635349937585311,0.637694668458097,0.670510709880923,0.792500023422963,1.3846798066933,0.602876904780694
"NPC2",0.694391403291283,0.764857842294458,1.42032946728189,0.399745738730556,0.509015312649218,0.445163305317233,0.467163246975779,0.389668956740788,0.358334894010521,0.677211385018159,0.500223479307115,1.26032571687426,2.44953275055485,1.81058538972008,2.18286733044328
"BLVRB",0.0646941336665096,0.144806453506855,1.09730331232166,0.131936722682238,0.152871857939827,0.159579906576111,0.138774898119981,0.127637037562366,0.159449341596797,0.205912357250124,0.227397809142524,0.687707067256631,0.31957769354793,1.63514357962137,1.03902320291622
"TPP1",0.108468936055299,0.443427427777807,1.01661661937113,0.173127314054721,0.18525060571084,0.252833192254497,0.394614952240783,0.147411430663295,0.280519415765295,0.489890570966666,0.458318220600806,0.6733973837462,0.886619815600333,1.1400721328781,0.895228356433722
"FOSL2",0.0646941336665096,0.0699667172445778,0.435733151110198,0.066103315068874,0.233102847637806,0.150654764652382,0.260617291890938,0.166802367503943,0.482952315264836,0.329334216620615,0.340795475231552,0.349437010310626,0.213350739178844,1.00781980522239,0.453425806846715
"IFNGR2",0.206315201668781,0.707596927630754,0.402714947401524,0.210334562763837,0.119409544534489,0.139838370083742,0.0717928288677425,0.0868750380602954,0.0168994100880057,0.052401677911621,0.0182892561769138,0.604799688251868,0.244869959176292,1.10400820209215,1.14379891620468
"RNASE6",0.763467167942979,0.486668374288177,1.01661661937113,0.0130009453982124,0.0261998550893666,0.0368351524703946,0.0365405524020236,0,0.0192904658137539,0.052401677911621,0.0332788674311293,0.825520138512057,1.75716992011316,0.943530580355798,0.286477272260053
"ITM2A",0.446801467280318,0.30655692009109,0.012475787560129,0.987741612694408,1.08169083066219,1.10799187569434,1.03801333030725,0.692328868019919,0.94500514673545,0.986270810747766,0.742555832217336,0.127209368432116,0.112354428122231,0.0251504923819737,0.0269522705825774
"ZFAND5",0.309545738069948,0.457285525034046,1.39108818477368,0.548902737093376,0.425870017184094,0.517292716533435,0.941212516546678,0.692328868019919,0.553973444744222,0.348500905423668,0.46220118832,0.758985781872886,0.827758826068176,1.47197173361537,1.52652895918041
"RAB11FIP1",0.0646941336665096,0.403086633693908,0.979602137903928,0.106121079847953,0.328830707480879,0.281556177148963,0.44356049068548,0.0658535396397555,0.311306372809981,0.394869510795077,0.444607854882075,0.79024486317101,1.10573988570181,1.19552117648632,0.708187422830004
"NCF2",0.0736037357937116,0.0665822390068958,1.25405071073994,0.0258350332015874,0.0233224285141486,0.0448396953394879,0.105844583383926,0.0224365006217206,0.0287979240746437,0.0395564346326721,0.0480471044694718,0.772129349307385,0.213350739178844,1.58227701094344,1.4434595233233
"IGLC3",5.87516091768262,2.71129768075105,0.00625734931329726,0.0258350332015874,0.0820751602860469,0.0468308596114708,0,0,0.0727635402768359,0.0265440416723065,0.065485827957524,1.48349500834912,0.491143151126233,0.0343496698622908,0.0345213525008125
"SLC11A1",0.0557044363786314,0.0933426599222622,0.134854486303259,0.0258350332015874,0.0545277131479853,0.0606590899375566,0,0.0224365006217206,0.0264295203011989,0.126189701021043,0.0854539387697265,0.127209368432116,0.0577543244841976,1.43218161789763,1.26870835486397
"GLUL",0.0646941336665096,0.303886454794081,0.603528607573607,0.158344479752377,0.18769838960909,0.295614100491149,0.201550644385855,0.0443806315355487,0.291493954578886,0.522321226732717,0.572187833121566,0.54106756446001,0.561381447873044,1.31512845122145,1.11093589891307
"TIMP2",0.494503596167732,0.063186267165412,0.660245893506875,0.0454774242779347,0.00880977586023269,0.0226711514026171,0.0365405524020236,0,0.0192904658137539,0.0133600915191788,0.0362500144524165,0.426126509691123,0.180805635198018,1.27985141436413,0.976345523883533
"NRGN",0.00950223418992091,0.0179559442606824,0.475529483467676,0.00868605022399998,0.0233224285141486,0.00830364551501567,0,0,0.0240554938719663,0.0776075153743239,0.0122299279021762,0.345443708949468,0.129911490399119,1.05573140904615,0.581288709153165
"PECAM1",0.0824346574070424,0.119405585442538,0.346620461473916,0.18528157144381,0.0683962914483161,0.0704206190475552,0,0.240811433435567,0.20608960898305,0.126189701021043,0.0769449533333723,0.257675329721544,0.637539447561886,1.13132067094862,1.4680344944897
"GCA",0.0824346574070424,0.508697307663152,0.767773092549339,0.13955322380994,0.0982465810406826,0.115993606177001,0.105844583383926,0.0868750380602954,0.063666893430209,0.13797521625821,0.0882742534344164,0.726717953105802,0.375568784139471,1.33059032273656,0.854554760403198
"RORA",0.0646941336665096,0.24325628434136,0.0247978457703711,0.454748043335465,1.21359182366664,1.0351919408567,1.08939235989612,0.571805829525099,1.27218051256107,1.22991903195172,1.11776584078355,0.0761569634806599,0.213350739178844,0.0280343363409945,0.060570878156715
"PRAM1",0.00950223418992091,0.0215087648842075,0.435733151110198,0.0158672332602619,0.0146401352294825,0.0185871702047987,0.105844583383926,0.0443806315355487,0.0287979240746437,0.0265440416723065,0.00307153282941635,0.384676779841877,0.0577543244841976,1.03174593385602,0.887224908743532
"ARHGAP15",0.182736469738196,0.693207330914092,0.463755989324486,0.707032463730657,1.19680004963938,0.972562622817769,1.06403278439863,0.657672203054001,0.867303847640407,0.891638050753659,0.712839080680114,0.448031615146861,0.526878850068924,0.267595049147112,0.301023656122532
"ADA2",0.578239540153836,0.190761018211791,0.958163179856811,0.174349409046026,0.165449595929583,0.223260738079097,0.260617291890938,0.166802367503943,0.210044328700829,0.259200958019116,0.227397809142524,0.567049825571803,0.688592504250209,1.29375461601003,1.1312867743165
"ITGB1",0.650533102261662,0.853558891845148,0.575682571834866,0.209155688661786,1.33010493040351,1.45615301078697,1.44404986762986,0.222816306650063,0.908382507034905,1.1607438591166,1.1725702894787,0.880899982020754,0.375568784139471,0.761453302495996,0.917303121108927
"PTPN6",0.798445062500511,1.5845872755977,1.257626532438,0.602847645823363,0.751809805971628,0.727247235042396,0.732019072602276,0.703619224945603,0.938358872250505,1.09994829959795,1.27046823395159,1.37669737251424,0.801431955836158,1.26525091504344,1.8823808016216
"TRBC1",0.0466331907846684,0.44806816481232,0.0186557956849991,1.8893810606402,1.81692200741085,1.88819788050397,2.50465553083075,1.77127947215566,1.70241479553627,1.54441452733914,1.83326015052209,0.151790329653281,0.347965062943855,0.0927060990420216,0.0823713659187738
"CNPY3",0.370689806858442,0.879456545970849,1.28230553754905,0.431410133775922,0.540429699379465,0.450491543974034,0.556368977373584,0.35845158727647,0.587001295890547,0.677211385018159,0.668117915196687,1.17504960996122,1.64129072533983,1.44105266877472,1.1683631117549
"SCPEP1",0.23691285001877,0.804534645078929,0.517550450247779,0.134482007512496,0.14779613003421,0.134385981167017,0.17065528967938,0.0868750380602954,0.169775200987362,0.238225032977673,0.224944245265088,0.521128029789451,0.290360878299617,1.15865096509226,0.921970689620614
"ATP6V0D1",0.464957464220533,0.424646069328665,0.911334983953082,0.192503843583119,0.333067705724699,0.323150611023038,0.44356049068548,0.204491412000165,0.395083747735753,0.628199434722591,0.609666417674997,0.792806210732899,0.47894171764375,1.26022434596786,1.08093628766659
"TALDO1",0.665367293719636,0.716486399731307,1.45608413170735,0.563078298712069,0.684209998684834,0.720170915321873,1.02474523959541,0.545854645598213,0.719902096576894,0.723932981728232,0.741090782039575,1.09324823149009,1.13163824016328,1.91725968914467,1.38169591000189
"LTA4H",0.337183410589943,0.84581252130745,0.761930463065694,0.338436461878297,0.343582319989911,0.344055665150159,0.260617291890938,0.204491412000165,0.313088188255951,0.403890698550972,0.277579084644869,0.670510709880923,0.678588279097367,1.48157574874125,1.28503553072406
"TNFRSF25",0.00950223418992091,0.0665822390068958,0.0309024012530662,0.554764089248742,0.902570638214391,0.800079475272531,0.896674883511815,0.419941231010343,0.621591837753333,0.36730713033888,0.062600410978119,0.0333513014102579,0.0388710890033012,0.0280343363409945,0.0420335735332373
"IFITM3",0.00950223418992091,0.0597787233900593,0.600089963631234,0.11003616876666,0.170436727026635,0.0839286297325807,0.0717928288677425,0.147411430663295,0.243042583948047,0.464858162751715,0.61633232467232,0.772129349307385,0.0388710890033012,1.03763907713097,2.16287318759381
"TNFAIP3",0.108468936055299,0.211504543213165,0.995964807397983,0.674237074849406,1.10247269112056,0.888750421879129,1.06403278439863,0.558914418192904,0.964682972672973,0.690784635710406,0.412545516137607,0.270695233746051,0.428590401999006,0.921384111362269,0.598596388752857
"RAB31",0.0557044363786314,0.157268962935389,0.870125236290204,0.00579907509324674,0,0.0103688279261418,0.0717928288677425,0,0.00727760228530733,0.0395564346326721,0.0122299279021762,0.607882117561127,0.229234526691121,1.08797396394781,0.68090773077311
"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD6",0.0282400410802243,0.193750853809603,0.012475787560129,0.712751801715663,1.03878477636622,1.02102548543643,0.850060810812121,0.545854645598213,0.800698912115292,0.817254713856044,0.436688128595625,0.0388032919925977,0.0944835983706284,0.0228374142885347,0.0457686269408972
"CD5",0,0.0665822390068958,0.0608784006357131,0.438937688755767,0.687181623362611,0.766750004692913,0.983850839080403,0.258488451605513,0.39179819160389,0.338963480564228,0.0362500144524165,0.0761569634806599,0.0577543244841976,0.010605189297169,0.0116400347199912
"TNFRSF4",0.0557044363786314,0.0425646270865005,0.00625734931329726,0.0496367770683956,0.679735938490478,0.601844841672458,0.512760490326992,0,0.114877312812381,0.238225032977673,0.0826256474281878,0,0.0577543244841976,0.00767056735172061,0.00777505810949902
"CD40LG",0.00950223418992091,0.0665822390068958,0,0.608402038218886,0.714980169328315,0.698636456210842,0.105844583383926,0,0.386849527909744,0.238225032977673,0.0152641814649167,0.00563636759269283,0,0.00825818110567462,0.0116400347199912
"AC058791.1",0.0824346574070424,0.479963941160742,0.0369699171340964,0.227852909099474,0.94930631368427,0.670249916565944,0.53480242753474,0.0868750380602954,0.522708708672707,0.561434267101493,0.404366692266993,0.122219828608312,0.347965062943855,0.0187766085519655,0.0715305285196913
"CDC25B",0.316527095558746,0.395795612183213,0.0186557956849991,0.53622580144602,0.87590345794588,0.784029568184314,0.865841500894144,0.449323957394543,0.743329901839511,0.940073433207623,0.741090782039575,0.156634837981561,0.164127073972558,0.09701575811625,0.117681517429756
"IL2RG",0.798445062500511,1.03124840998621,0.406902337267828,0.907733518965239,1.40521343470412,1.23029877433418,1.1961668015128,0.849601814161727,1.43024886809583,1.58932163652348,1.61662131460601,0.732168750519686,0.746602979099389,0.221685613707867,0.384120076286916
"CLDND1",0.750028465647217,0.363572081359529,0.2965673869981,0.260875477408113,0.947020684604357,0.802885263655164,0.983850839080403,0.258488451605513,0.749102086891258,0.852274157396641,0.466069136900917,0.349437010310626,0.290360878299617,0.311055122202805,0.219833209696698
"LAT2",0.108468936055299,0.927890968534542,0.936254504247372,0.00724360448643725,0.0628719191219102,0.0144864416854371,0,0.0224365006217206,0.106157445821494,0.530267179137569,0.764277854271511,0.761628351966175,0.0944835983706284,0.911196376750058,0.615609601885103
"TRADD",0.578239540153836,0.488893233638189,0.406902337267828,0.426676473760884,1.02088076027047,1.05932970125557,0.577480213413377,0.389668956740788,0.709177820136994,0.663451363193271,0.490852579581729,0.43713904042549,0.526878850068924,0.330821174383565,0.415517028448981
"FLT3LG",0.0466331907846684,0.181737499604988,0.0186557956849991,0.7148881482419,0.915642207156598,0.751135649306144,0.467163246975779,0.703619224945603,0.581571851916798,0.530267179137569,0.215069343199841,0.102008924088481,0.0388710890033012,0.0703227864156392,0.138284229249443
"TMEM238",0.476880876843056,0.355986073161454,0.101390246103542,0.511251781891581,0.663157634267976,0.68296573871563,0.556368977373584,0.519212014000453,0.552573326485547,0.421692539188736,0.251607928276604,0.244483669083299,0.147165613318008,0.0867498269811508,0.0823713659187738
"TRAT1",0,0.0563595285472912,0,0.805286527171724,0.863542865337316,0.92245999515103,0.369213471184821,0.127637037562366,0.552573326485547,0.498097368065582,0.0213052074041841,0.054983155549225,0.0196244028072359,0.0205189734580032,0.0193254604358567
"PBXIP1",0.281122460897684,0.395795612183213,0.118262341593761,0.686021264609006,0.92621147902507,0.988203595772598,1.51194738129075,0.477867925552708,0.763955674925376,0.635349937585311,0.398188374339802,0.325234444402233,0.305075984915485,0.182982931271973,0.253710317151957
"ETS1",0.091188276002747,0.909089801307679,0.0430008401821694,1.2784288704968,1.37881957921635,1.34090106217488,1.47857477284798,1.21187238811913,1.23038371045021,1.33435484590488,1.03605104643214,0.45880681900707,0.6479607026677,0.0714263576728298,0.110718527727172
"SEPT1",0.556586548894867,0.791483181997835,0.0842285905349847,0.880379631379357,1.08568272046196,1.05788327541392,1.07679295850204,0.725824571316928,1.05171557469369,1.22202480151295,1.06509875776762,0.353414428620811,0.801431955836158,0.198644205806145,0.0930959388402054
"SYNE2",0.15040760080105,0.538744627126953,0,0.540469327810398,1.14372423668277,1.09761273198259,1.4263298879659,0.584533165293392,1.41970843484073,1.39947958874298,1.48562352323732,0.156634837981561,0.290360878299617,0.0406253701125282,0.0751572148674116
"RCAN3",0.00950223418992091,0.309220272992387,0.156557598337514,1.08074697780378,0.882026928306164,0.921630958184958,0.834027092251526,1.13468013558284,0.401622651627141,0.522321226732717,0.0568044793664405,0.300431554895878,0.305075984915485,0.166571169665088,0.0930959388402054
"SPOCK2",0.0557044363786314,0.338058332609394,0.012475787560129,0.887587878081719,1.12283144390202,1.14249627808914,1.40829023754798,0.86881985199432,1.21026412183741,0.940073433207623,0.473760438271704,0.226619647410093,0.129911490399119,0.0291855493111582,0.0307439728997355
"SEPT6",0.745508463303444,1.17873828048403,0.666711866661962,1.05526174380727,1.14184282698999,1.19433078714827,1.08939235989612,0.985468525637783,0.984890774039038,1.34842220409965,1.02617789660787,0.944424962542424,1.22318863996786,0.37696789498518,0.543484093856921
"OPTN",0.22935075976543,0.246093432892044,0,0.406546720692481,0.785987940912699,0.84673916296336,1.24019288801551,0.27585841279915,0.806150147805586,0.897137075063892,0.919232345748202,0.0813810980618839,0.19721057931991,0.0349218183101377,0.0269522705825774
"ARID5B",0.182736469738196,0.798030205973329,0.151175818987632,0.49808523236434,0.574214813306699,0.720170915321873,1.20735636795345,0.27585841279915,0.393442319029102,0.498097368065582,0.385716030822083,0.455227969457999,0.112354428122231,0.0592195690423924,0.1944538823897
"CYLD",0.390267668283929,0.639237413499782,0.402714947401524,0.931499073713608,1.04710054734426,1.10936765770795,0.817732098661235,0.77927202206166,0.680004417646514,0.976187584782004,0.730774888487956,0.524479018131574,0.466589568340274,0.486168663601835,0.405160522505199
"CST7",0.0998659332160626,0.604212115913278,0.151175818987632,0.0201513194158833,0.669217955861732,0.335149814865964,0.881377024681308,0.0443806315355487,2.08093822801527,2.4917649714727,2.91381608784284,0.194568512674401,0.40243096340866,0.0541826157769561,0.10721876686316
"PAG1",0.0824346574070424,0.262949336476508,0.10704596671167,0.586805813392265,0.834519954692702,0.864458830196958,0.911742239628018,0.633881976233702,0.567867854318886,0.710805204189615,0.241994101179689,0.329309102563618,0.538512488569745,0.323133094044297,0.887224908743532
"JUN",2.12245233392542,2.70064632039929,3.46971178356756,3.42219165016804,2.78039388731863,3.29786598003358,3.81056209848679,3.66951325603653,3.42406061222515,2.60826695222291,2.98718362533639,2.74544761683981,2.79357373040943,3.07515980407834,2.73847183208601
"MAL",0,0.0733397794158861,0,1.09689793395811,0.722168931806312,0.864458830196958,0.556368977373584,0.849601814161727,0.0772810198466123,0.183775536560221,0.0362500144524165,0.0496189027479765,0.0944835983706284,0.0205189734580032,0.0193254604358567
"TTC39C",0.00950223418992091,0.260159676043472,0.238945716137901,0.485638050406467,0.747628807508581,0.883594526162712,0.95562824033607,0.419941231010343,0.608428998829024,0.44781484725776,0.347337566459668,0.26203416021118,0.441417899055381,0.359343030311516,0.265750165918844
"SIT1",0.190657980878867,0.405505208746267,0,0.386003421840079,0.627579518270855,0.684018127899106,0.881377024681308,0.419941231010343,0.660071663860332,0.498097368065582,0.0302988663820689,0.300431554895878,0.678588279097367,0.00884544977247283,0.00777505810949902
"CCL5",0.174751706876162,1.25801170752499,0.224006136661558,0.0782776850106555,1.61641460699381,1.13649313403306,0.695565179372106,0.859256998989855,3.22679016845143,3.44369016920683,3.7355510148531,0.29202530784074,0.594733212794914,0.248837049350965,0.292321241905374
"CORO1B",0.214052830725886,0.234696220110875,0.589702511786195,0.629541708602046,0.83835366352585,1.06509457349001,1.1501127947104,0.309718578283079,0.404876139182475,0.430476013268518,0.232286950488661,0.601707728186713,0.526878850068924,0.639522953624789,0.99383271345957
"LIMS1",0.390267668283929,0.309220272992387,0.586215911082349,0.379060789161961,0.83835366352585,0.94052705350977,1.2614997783324,0.166802367503943,0.464762430426239,0.628199434722591,0.349508787099565,0.537771796567636,0.260264683657995,0.803167790945783,0.971925523644708
"FOXP3",0,0,0,0.034300487977803,0.100916574323176,0.0896623832704937,0.926585936311703,0,0,0.0650840113209944,0.00307153282941635,0,0,0.00177536038798961,0
"HPGD",0.142159396677305,0.0320921136282766,0,0.0633776528823224,0.240087205522541,0.125232078008239,0.676827477815915,0.166802367503943,0.217907155722464,0.161137562162096,0.126945564145183,0.0223573290997785,0.0388710890033012,0.0251504923819737,0.00389508547679208
"IKZF4",0,0.0143904560838575,0.0309024012530662,0.0300767185535178,0.0517307667069321,0.0448396953394879,0.231520013362169,0.0443806315355487,0.0121000785401907,0.052401677911621,0.00918643961715708,0.0168146829249098,0,0.0530598390234037,0.0642374571445151
"DLGAP1-AS1",0,0.103196030707483,0.012475787560129,0.0929589616575512,0.16794627040946,0.147062283507972,0.201550644385855,0.0658535396397555,0.140589773612905,0.238225032977673,0.200071709122024,0.0865780828338169,0.0196244028072359,0.0199385224057111,0.0116400347199912
"RTKN2",0.00950223418992091,0.0108122096982868,0,0.0755850493131657,0.303024655125569,0.228250611525702,0.676827477815915,0,0.0682255604408407,0.0650840113209944,0.00918643961715708,0,0.0577543244841976,0.00177536038798961,0
"MIR4435-2HG",0.316527095558746,0.0665822390068958,0.183040429577221,0.00290374119972527,0.14779613003421,0.221591898474596,0.749759501922979,0,0.33944130858988,0.421692539188736,0.589397870628095,0.137114376965239,0.180805635198018,0.287785988267216,0.171705991100144
"ICOS",0,0.00361707478174195,0.00625734931329726,0.27753758472123,0.269801436219173,0.323150611023038,0.369213471184821,0.0868750380602954,0.0951495863141885,0.102193607783567,0.0152641814649167,0.00563636759269283,0,0.00649430295845142,0.00389508547679208
