"","Plasmablast","NaiveB","MemoryB","NaiveCD4T","MemoryCD4T","NaiveCD8T","MemoryCD8T","NKT","NKcells","Dendritic","CMonocytes","NMonocyte"
"SEC14L1",0.466878154143934,0.506276687842437,0.448326659329789,0.358293210415534,0.435151423568459,0.346729589343674,0.462347990080362,0.475726340894956,0.476360610475042,0.527316577149573,0.687943233325067,0.582375854255835
"IGKC",2.5,2.19065051157993,0.31868464527151,0.688827117622918,0.788121092244773,0.200674202248417,0.778526858627817,0.696528263562333,0.84864703084941,2.0344521916906,0.727763243522407,0.604909352445103
"LEPROTL1",0.482720692350667,0.538873073693922,0.433517088727102,0.921207929362166,0.921067402964012,0.661422014401786,0.912632184312702,0.788623041707148,0.738395421047097,0.541039796498524,0.660666262173961,0.618236860839213
"ALOX5AP",0.352993727177393,0.864477195915995,0.552334756606209,0.623239416855653,0.888217671521138,0.581406683046604,0.950945930089252,0.864437641584454,1.10110574497558,1.11230982701532,0.904267289174729,0.31722799260279
"OAZ1",0.464654855917277,0.763799417452436,0.388296165549029,0.874611500019349,0.819517635706712,0.563743649258691,0.84506353721579,0.584450105317061,0.847099951638815,0.479507338195187,0.464097991419697,0.380680539571562
"CXXC5",0.56586086563148,0.907600970682533,0.359967682209793,0.223404547557945,0.312007907622456,0.235455630603861,0.643552871588984,0.617802647372096,0.838670566998414,0.743796601128046,0.495071337799423,0.311210041469517
"SLC44A1",0.604173012942371,0.367012159339607,0.31797866540005,0.366452029175662,0.352537338949251,0.274209506921683,0.306877109288696,0.340111314748832,0.292894186204974,0.330499988617745,0.53556120066789,0.385200972314748
"LTB",0.214249913571328,1.09908476014116,0.510534443460653,0.970256256020223,0.985749555078901,0.706727468918151,1.33246258270251,1.08650328393847,0.617044011879129,1.47849525609613,0.540988080482829,0.729410808294958
"TIFA",0.435043952267319,0.650193321590842,0.414212474487043,0.351826409189634,0.489459303380146,0.297560731212044,0.446082992496134,0.390272817753494,0.410118218474553,0.460895342632879,0.327681823311183,0.245574173538224
"HYOU1",0.515864717655655,0.26926629720555,0.235097770440518,0.324073252369742,0.407087107912878,0.221864555118107,0.47237092922199,0.4288673291419,0.491680526551162,0.466277090464534,0.386552453185104,0.347471186857506
"MEF2C",0.599075399177038,0.998349532348222,0.595470801091095,0.12729980465413,0.164083555398106,0.209455822140416,0.21350482485919,0.193578799806169,0.237178488885054,0.751748204378656,0.779797851572815,0.685408677271711
"TUBA1A",0.324333084861491,0.969881869027598,0.790353518802544,1.05988243097952,0.955965303681201,0.880403494265662,0.99717878937614,0.776848745029781,0.977965594915508,0.843160331569266,0.903805163465081,0.779426074583386
"MYO1F",0.418356927249039,0.618304034481325,0.549864807019106,0.233313342993974,0.827638847780508,0.353785801138547,0.97559064944983,0.711234599569464,1.02902479786889,0.800442085450385,0.764541025691895,0.615866595201327
"ACP5",0.525020688309188,0.615099487238619,0.299559120309419,0.369357713325396,0.420859977236969,0.339016144947228,0.40398295467114,0.465608194982258,0.385200025440588,0.579849368937227,0.490863523439748,0.467483207369201
"VOPP1",0.540419113843117,0.749181350672882,0.4764805392892,0.642722379240317,0.69779274872607,0.47540354348612,0.682725582206497,0.64767851933344,0.774077459599296,0.586576953888886,0.492602808768813,0.475510730875599
"SELL",0.347657288193372,1.04529498647829,0.644303097103339,1.00723489272608,1.07464384369457,0.670151130093552,0.866939647535673,0.904253144393308,0.630655023027063,0.817941280523908,0.854253754944372,0.511651864978159
"TSPO",0.569614637524568,0.829719459968059,0.694337966173184,0.826345927613601,0.892026803241301,0.690292511360987,0.914603909193883,0.767797321517429,0.936318713125942,0.984247993314445,0.607821584838522,0.612862234626269
"FOSB",0.642982743074323,1.0521228895735,0.603877889396232,1.17154016562575,1.11744881486273,0.658091389383016,1.19851687299049,0.823845976958694,0.950857033537101,0.979639587939871,1.08434839469389,1.14296222280373
"GALNT2",0.455065694995714,0.506737723455756,0.360076294433455,0.358478113865043,0.324357694715885,0.346083799652054,0.30575527801674,0.428171588924107,0.472900301539607,0.446609115686479,0.518173346075566,0.409738453278342
"TCF3",0.420263618088693,0.749381189698304,0.367147836162532,0.433260480508672,0.419310028205649,0.426572961214631,0.418775815928667,0.483399213005211,0.507732150376508,0.546912530518971,0.33320546322331,0.34984832072618
"IFITM1",0.365233752502503,0.518982196395738,0.168087382724026,0.844954540311158,0.922297334220163,0.519561865666472,0.981093862647434,0.819482203370234,1.0703844450327,0.331689507928876,0.24884824503203,0.395101338865684
"ZFP36L1",0.354175716302742,0.986482765627133,0.772082996424876,0.823929577252581,0.842632766822589,0.789760071054804,0.900991957937687,0.805719553594515,0.921997249651375,0.831004994794714,1.00431519122572,0.870172614371042
"TRAC",0.289377407747627,0.622975138894927,0.193099517343884,0.918012796830216,0.893722489403033,0.644507115062754,1.00829022303522,0.997920980423641,0.717135503392635,0.514742349805068,0.320132698823163,0.366098277996531
"LCK",0.234229550538346,0.603954981312538,0.160258245466657,0.88295946536217,0.878232754751552,0.737171246368389,0.945390355671739,0.674462795172181,1.01940469132874,0.414389910629654,0.264911628228035,0.310696042130619
"CD3D",0.298511120613937,0.432618431795273,0.16666987562017,0.858876616914776,0.851510521202371,0.61977952348347,0.978480318502722,1.04622244147873,0.853610641134131,0.413618680640716,0.316552437420201,0.324645783955048
"CYTOR",0.518670601679137,0.407258268137589,0.488562575754375,0.179775753856023,0.741981399372769,0.169560825796312,0.837520678021213,0.796109401790487,0.920336982966759,0.476790906626081,0.597144548316766,0.52092390839223
"FNDC3B",0.435941115561872,0.232490165850271,0.361812478342822,0.271540127551775,0.300177806694772,0.226691142773106,0.342333917406952,0.42704852929169,0.519625188057775,0.288823063151821,0.605233772794934,0.38404413120119
